04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "3e4391d908fbbac44c03bc416099a920c118941f2caf82a4d415766792c30fc0" })
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x122049190 state=finished returned Article>
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "7dff4508b6661859939ac5a4458391067a8c03415661a6eb2f83c5b41de6bbb3" })
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x1154a9a10 state=finished returned Article>
04-06 13:36 NewsCrawler  INFO     will download the article from source
